"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"智慧芽商业职能部（BI）","销售绩效推动/激励（大数据...","10k-18k","上海 ","经验1-3年","本科及以上","全职","大数据 | 商业 | BI | 数据分析","3天前  ","业务分析,大数据,人工智能,BI","岗位职责：1、协助上级开展公司薪酬管理变革及后期维护，设计维护员工薪酬标准；2、建立和完善公司绩效管理制度、方案、流程，绩效指标库；3、提交绩效分析报告，推动公司相关工作的改进及优化；4、主导完成公司员工绩效考核工作，绩效投诉受理及协调处理；5、根据绩效结果进行员工奖金核算和发放；6、各项考核制度、流程的监督执行，协助和指导各部门开展考核工作任职要求：1、统招本科及以上学历，1年以上绩效管理相关工作经验2、了解绩效管理基础知识与实施流程，有兴趣在绩效管理模块深入发展； 3、具备高度的工作责任心，能以为工作进度和结果负责的心态投入工作； 4、愿意在压力下成长，能自我要求，对待工作一丝不苟、细致认真。5. 思维严谨，逻辑清晰，对事物有独立的分析和思考。6.擅于数据分析我们将提供：- 前沿的互联网大数据人工智能领军企业的成长机会；- 世界500强背景的管理团队乐于分享经验，帮助有理想、有热情的职场青年更上一层楼；- 以人为本的管理，舒适的外企办公环境；- 完善的员工保险和休假。额外，我们还将为您和您的孩子提供商业保险；- 丰富多彩的团建活动和各种健身比赛（如：桌球、乒乓球、狼人杀、打农药等）；- 工龄满4年的小伙伴，我们还会为您的父母每月发放1000元的赡养抚恤金。","上海-闸北区-天目西路-恒丰路568号恒汇国际大厦12F","2018-08-13 14:34:46"
"动脑科技","人工智能工程师讲师","10k-15k","长沙 ","经验1-3年","本科及以上","全职","教育","2018-08-07  ","五险一金,不加班,工作轻松,福利好","职位描述：","长沙-岳麓区-麓谷企业广场","2018-08-13 14:35:02"
"寻宝天行研发部","人工智能算法工程师","20k-40k","北京 ","经验3-5年","本科及以上","全职","人工智能 | 深度学习 | 图像处理 | 模式识别","2018-07-16  ","福利待遇好,六险一金,发展好,背景强大","一，职责描述","北京-朝阳区-北苑-北苑路86号","2018-08-13 14:35:08"
"智慧芽商业职能部（BI）","销售绩效推动/激励（大数据...","10k-18k","上海 ","经验1-3年","本科及以上","全职","大数据 | 商业 | BI | 数据分析","3天前  ","业务分析,大数据,人工智能,BI","岗位职责：1、协助上级开展公司薪酬管理变革及后期维护，设计维护员工薪酬标准；2、建立和完善公司绩效管理制度、方案、流程，绩效指标库；3、提交绩效分析报告，推动公司相关工作的改进及优化；4、主导完成公司员工绩效考核工作，绩效投诉受理及协调处理；5、根据绩效结果进行员工奖金核算和发放；6、各项考核制度、流程的监督执行，协助和指导各部门开展考核工作任职要求：1、统招本科及以上学历，1年以上绩效管理相关工作经验2、了解绩效管理基础知识与实施流程，有兴趣在绩效管理模块深入发展； 3、具备高度的工作责任心，能以为工作进度和结果负责的心态投入工作； 4、愿意在压力下成长，能自我要求，对待工作一丝不苟、细致认真。5. 思维严谨，逻辑清晰，对事物有独立的分析和思考。6.擅于数据分析我们将提供：- 前沿的互联网大数据人工智能领军企业的成长机会；- 世界500强背景的管理团队乐于分享经验，帮助有理想、有热情的职场青年更上一层楼；- 以人为本的管理，舒适的外企办公环境；- 完善的员工保险和休假。额外，我们还将为您和您的孩子提供商业保险；- 丰富多彩的团建活动和各种健身比赛（如：桌球、乒乓球、狼人杀、打农药等）；- 工龄满4年的小伙伴，我们还会为您的父母每月发放1000元的赡养抚恤金。","上海-闸北区-天目西路-恒丰路568号恒汇国际大厦12F","2018-08-13 14:35:12"
"猎云网内容事业部","资深记者（人工智能方向）","6k-12k","北京 ","经验1-3年","本科及以上","全职","媒体 | 编辑 | 记者 | 内容","3天前  ","扁平化管理,接触高人才,不打卡","岗位要求：","北京-朝阳区-酒仙桥中路24号楼1号院878东区11层","2018-08-13 14:35:23"
"耐思捷技术研发部","人工智能算法工程师","15k-25k","苏州 ","经验1-3年","本科及以上","全职","人工智能 | 算法","2018-07-17  ","人工智能,大数据,高成长,优厚待遇","岗位职责：","苏州-工业园区-2.5产业园A3幢301（东长路88号）","2018-08-13 14:35:37"
"思必驰科技","人工智能工程师（2019年校招）","13k-25k","苏州 ","经验应届毕业生","硕士及以上","实习","大数据 | 算法 | 数据分析","2018-08-06  ","人工智能,语音处理","工作内容：","苏州-工业园区-独墅湖-新平街388号腾飞创新园13号楼","2018-08-13 14:35:41"
"FunPlus 趣加游戏","算法工程师（人工智能方向）","25k-50k","北京 ","经验5-10年","本科及以上","全职","人工智能 | 机器学习 | 深度学习 | 算法","2018-07-31  ","爱心早餐,超长年假,上班不打卡,出国旅游","岗位职责：","北京-海淀区-融科资讯中心","2018-08-13 14:35:44"
"京东数据部","人工智能（AI）专家","25k-50k","上海 ","经验5-10年","硕士及以上","全职","机器学习 | 深度学习 | 算法","2018-08-06  ","大数据平台,数据专家","工作职责：","上海-长宁区-北新泾-淞虹路207号明基广场A座","2018-08-13 14:35:51"
"融易学教学事业部","AI人工智能讲师","13k-25k","深圳 ","经验3-5年","大专及以上","全职","教育 | 金融","2018-08-09  ","工作环境好,薪资福利高,晋升机会大,团队优秀","岗位职责：","深圳-南山区-大冲商务大厦A座2301","2018-08-13 14:35:55"
"贝壳","智能监控算法工程师","25k-30k","北京 ","经验1-3年","本科及以上","全职","算法","2018-08-06  ","免费三餐,扁平管理,发展空间,弹性工作","工作职责:负责运维相关业务核心产品的机器学习和数据分析模型/策略/算法的设计负责利用历史数据通过模型预测未来趋势，及特征工程方向的深入研究负责从运维大数据中抽取关键信息，并为大规模复杂集群故障智能定位、决策提供数据支撑关注机器学习、数据挖掘、人工智能等方向前沿研究，并能将具体场景建模后与之结合快速工程化并落地任职资格:良好的计算机基础和算法设计和实现能力深刻理解机器学习和数据分析模型，并有实际的应用经验计算机、自动化、物理、数学等相关专业本科及以上学历","北京-海淀区-上地-开拓路11号福道大厦","2018-08-13 14:35:58"
"科思创动研发中心","人工智能研发实习生","2k-4k","西安 ","经验应届毕业生","大专及以上","实习","算法 | 数据挖掘 | 数据分析","2018-07-30  ","人工智能,学术氛围,高手云集,毕业录用","工作要求：","西安-高新技术产业开发区-唐延南路中兴产业园主楼D区D308","2018-08-13 14:36:25"
"通联数据","人工智能平台开发工程师-...","15k-30k","上海 ","经验3-5年","硕士及以上","全职","平台 | 分布式 | Java | Hadoop","13:24  ","技术氛围浓,团队氛围佳","岗位职责","上海-虹口区-塘沽路463号华虹国际大厦","2018-08-13 14:36:31"
"乐视乐视","产品总监（人工智能、物联网）","30k-60k","北京 ","经验5-10年","本科及以上","全职","智能硬件 | 智能硬件","3天前  ","人工智能,物联网,IOT","岗位描述：1、 通过对智能场景、硬件与家庭社区的需求结合，通过产品为客户带来优质服务和体验。 2、 对智能家居、智能穿戴、消费电子、智能零售保持关注，把握未来的软硬件产品趋势和方向，提前布局和规划产品。 3、 管理产品生命周期和推进节奏，撰写产品需求及线上线下产品相关文档，并与技术团队高效配合，高效率、高质量地完成阶段性项目。","北京-朝阳区-朝阳公园-北京市朝阳区姚家园路105号乐视大厦✉","2018-08-13 14:36:37"
"海知智能项目部","人工智能项目经理","15k-25k","上海 ","经验3-5年","本科及以上","全职","项目管理","3天前  ","创新前沿,发展空间大,工作弹性,股票期权","工作职责","上海-浦东新区-张江-盛夏路570号","2018-08-13 14:36:41"
"金易桔子人工智能开发部","机器学习与人工智能高级工...","30k-50k","深圳 ","经验1-3年","硕士及以上","全职","大数据","2018-08-07  ","年终奖","基于各项业务的海量优质数据，进行数据分析、人工智能建模、训练，为业务的数据化智能化运营提供参考和具体应用 ","深圳-南山区-软件产业基地","2018-08-13 14:36:44"
"寻宝天行技术","人工智能算法工程师","20k-40k","北京 ","经验5-10年","本科及以上","全职","机器学习 | 深度学习 | 算法","2018-07-16  ","六险一金,年底奖金,带薪年假,背景强大","一，职责描述","北京-朝阳区-北苑-北苑路86号","2018-08-13 14:36:59"
"贝壳","智能监控算法工程师","25k-30k","北京 ","经验1-3年","本科及以上","全职","大数据 | 算法 | 数据挖掘","2018-08-01  ","免费三餐,扁平管理,发展空间,弹性工作","工作职责:负责运维相关业务核心产品的机器学习和数据分析模型/策略/算法的设计负责利用历史数据通过模型预测未来趋势，及特征工程方向的深入研究负责从运维大数据中抽取关键信息，并为大规模复杂集群故障智能定位、决策提供数据支撑关注机器学习、数据挖掘、人工智能等方向前沿研究，并能将具体场景建模后与之结合快速工程化并落地任职资格:良好的计算机基础和算法设计和实现能力深刻理解机器学习和数据分析模型，并有实际的应用经验计算机、自动化、物理、数学等相关专业本科及以上学历","北京-海淀区-北京市海淀区上地五街开拓路11号福道大厦","2018-08-13 14:37:04"
"欢聚时代（YY Inc）AI技术部","人工智能产品经理 (MJ001078)","20k-40k","广州 ","经验3-5年","本科及以上","全职","产品设计 | 产品策划","2018-08-02  ","福利多,平台大"," 岗位描述:","广州-番禺区-万博商务区万达广场B1座","2018-08-13 14:37:11"
"山河泰研发中心","研发总监（人工智能）","20k-40k","成都 ","经验不限","学历不限","全职","软件开发 | 系统集成 | 架构师","2018-07-30  ","周末双休,五险一金,带薪休假,环境好","1、制定人工智能方向尤其是数据智能处理与融合技术、项目与产品发展规划，组建技术团队；","成都-高新区-天府二街368号绿地之窗2号楼12楼","2018-08-13 14:37:14"
"华为杭州研究所","人工智能算法工程师","20k-40k","杭州 ","经验不限","本科及以上","全职","机器学习 | 深度学习 | 算法 | 架构师","2018-08-02  ","高薪","负责人工智能相关算法、算子、模型训练及预测、编译器、调试调优工具等的设计与开发，充分提升性能优化和算法性能优化效率","杭州-滨江区-长河-江虹路410号华为技术有限公司杭州研究所","2018-08-13 14:37:17"
"美团点评外卖配送部","资深机器学习工程师-外卖...","30k-50k","北京 ","经验3-5年","本科及以上","全职","大数据 | 算法 | 数据挖掘 | 数据分析","10:29  ","健身房食堂,免费班车,企业独角兽","资深数据挖掘工程师/专家职位描述1. 配送费定价算法建模和开发2. 消费者供给端建模和研究3. 商家配送范围规划研究和开发职位要求1. 3年以上工作经验，计算机系、软院、自动化系。2. 熟悉hadoop、hive、Spark等大数据平台3. 熟悉线上开发流程, 具有一定线上开发经验, 熟悉java者优先4. 优秀的逻辑思维能力和业务需求分析能力，较好的沟通交流能力，善于主动思考和行动5. 有机器学习、数据挖掘、运筹学背景者优先6. 有商业变现、定价相关经验值优先资深机器学习专家岗位职责：负责外卖配送环节涉及到的策略相关工作，如时间预估、骑手语音识别、外卖配送的知识图谱构建等这里有海量的数据、强大的计算资源，可以让你的idea变成现实这里扁平，沟通顺畅，平等各抒己见。这里是专业的机器学习团队，能够真正学习到机器学习、人工智能是如何在策略工作中发挥巨大作用，而不是简简单单的跑跑数据、列列表格。工作要求：（0）工作3年以及以上，对于机器学习领域有丰富项目经验。（1）对机器学习有比较扎实的基本功，深入了解常用算法原理、应用场景，能够用之解决问题（2）良好的数据结构和算法基础，具有较强编码能力（3）对数据敏感，逻辑思维清晰，能够很好的理解业务需求，根据要求建立模型（4）熟悉了解python常用的算法库，sklearn、keras、numpy、pandas等。（5）对深度学习、增强学习有经验者优先，对spark、hadoop熟悉者优先。算法工程师/专家职位描述1. 配送相关算法研发和线上优化2. 业务问题分析和针对性建模3. 算法工程架构设计和开发4. 大规模机器学习平台、数据平台建设职位要求1. 2年以上算法开发经验2. 了解数据分析、挖掘和机器学习算法3. 优秀的开发能力（Java/SQL/Scala)， 精通大数据开发平台（Hadoop/Hive/Spark/Storm)4. 有相关算法架构、数据平台、算法平台工作经验优先运筹优化算法技术专家 职责描述： 美团外卖每日超过1800万订单，五十万骑手，是全球最大的外卖平台，发展潜力巨大。外卖订单的配送过程涉及的因素多、关系复杂、实时性要求高，存在着大量的复杂策略优化问题，包括路径规划、订单分配、动态定价、排班、配送网络优化等等。业务复杂，算法设计难度大。本岗位结合美团外卖配送的业务场景和积累的大量业务数据，以 数据分析+运筹优化+机器学习 为主要技术手段，和小伙伴们一起，挖掘技术的应用场景，构建高度智能动态的即时配送系统。 任职要求： 具备较强的业务理解和数学建模能力，能快速理解问题、抽象并设计解决方案 具有运筹优化或机器学习项目的相关经验，对如何利用技术来驱动业务发展有清晰的认识 有丰富的算法设计与开发经验，熟悉至少一种编程语言，熟悉算法的开发、应用与迭代过程 对数据敏感，能够从数据中发现问题并追踪原因 具有较强学习能力、自我驱动能力、责任感和团队协作能力 有带领团队经验者优先 有过相关研究和一流论文发表经验者优先 ","北京-朝阳区-望京-望京科创大厦","2018-08-13 14:37:20"
