"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"声智科技研发部","语音识别算法工程师","25k-50k","北京 ","经验1-3年","硕士及以上","全职","算法 | 数据分析","14:15  ","人工智能,股票期权,五险一金,交通补助","1、负责语音识别相关算法的研究与开发，如声学模型训练、语言模型训练、解码器；2、搭建唤醒引擎及语音识别引擎；3、配合产品部门完成一些接口工作。           任职资格：1、教育背景：信号处理、计算机、电子信息、自动化等相关专业硕士以上学历；2、算法研究背景经验，对语音识别有较深入理解；声学建模、语言建模、多语种识别等一个或多个方面有较深入研究；有实用语音识别系统开发经验者尤佳，有Linux操作系统下C/C++及脚本语言编程经验者尤佳；3、对语音识别的深入理解，具有模式识别专业知识，精通语音识别核心算法；了解国内外语音识别技术的发展状况；4、熟悉C/C++语言编程，有较强的自学习能力和团队协作精神。薪资福利：1、有机会获得持续股票期权激励，为未来留有充足的空间。2、公司扁平化管理，互联网弹性工作制，气氛融洽，感受创业团队的速度与激情；3、巨大的成长空间，有充足的机会接触到全球最新的智能硬件产品以及深入了解行业走向；4、公司包午餐，有加班餐，零食饮料，带薪年假，健身活动、定期体检，节日福利，生日福利，节假日福利等；","北京-海淀区-中关村-北京市海淀区北四环西路67号中关村国际创新大厦A座308室","2018-08-13 22:40:47"
"滴滴出行AI Labs","离线语音识别工程师(J1807...","20k-40k","北京 ","经验3-5年","本科及以上","全职","后端 | 服务器端","2018-08-09  ","广阔平台、急速成长、诱人福利",,"北京-海淀区-北京市海淀区东北旺西路8号数字山谷","2018-08-13 22:40:50"
"思必驰科技研究","高级语音识别工程师（上海）","25k-50k","上海 ","经验5-10年","本科及以上","全职","大数据 | 机器学习 | 模式识别 | 算法","2018-08-06  ","声学模型,语言模型,模式识别","岗位职责","上海-闵行区-江川路-东川路800号--上海交通大学（闵行校区）","2018-08-13 22:40:54"
"数据堂数据堂","语音识别技术经理","20k-30k","北京 ","经验不限","硕士及以上","全职","人工智能 | 机器学习 | 深度学习 | 算法","3天前  ","五险一金,员工旅行,定期体检,股票期权","岗位职责： ","北京-海淀区-中关村-中关村大街18号科贸大厦B座互联网教育创新中心18层","2018-08-13 22:40:59"
"乐视","(高级)语音识别工程师-人...","15k-30k","北京 ","经验3-5年","本科及以上","全职","机器学习 | 语音识别 | 算法","3天前  ","人工智能方向，算法，语音识别","职位描述：","北京-朝阳区-朝阳公园-北京市朝阳区姚家园路105号乐视大厦✉","2018-08-13 22:41:04"
"南京歌尔","语音识别算法工程师","15k-30k","南京 ","经验3-5年","硕士及以上","全职","语音算法 | 语音处理 | 音频处理","3天前  ","带薪年假,双休,年底奖金,定期体检","职位职责1、负责语音识别等相关算法的研究和开发2、跟踪最新的机器学习算法，推进新算法在语音处理领域的应用任职要求1、计算机或相关专业硕士以上学历，3年以上的相关工作经验2、对语音识别和深度神经网络原理有扎实理解，独立实现过一个或多个相关算法（如CNN，DNN，LSTM等）3、熟练掌握C/C++、Python等至少一种语言4、有较强的沟通能力及团队协作能力5、对语音唤醒、关键词识别、声纹识别领域有深入研究者优先","南京-雨花台区-江东-安德门大街57号楚翘城","2018-08-13 22:41:09"
"捷通华声","语音识别算法专家","30k-60k","北京 ","经验5-10年","硕士及以上","全职","人工智能 | 机器学习 | 算法","10:28  ","福利待遇好，有发展前景，半年调薪","岗位职责：1.负责灵云智能语音识别相关核心技术算法研究与引擎产品化等开发工作；2、从事语音识别、深度学习等方面的应用研究和开发工作3、参与语音识别产品项目的全流程开发；4、负责语音数据采集、识别模型建立、模型优化工作；5、负责语音识别项目的商业化落地和算法优化。6.有效带领技术团队，建立并完善公司各项研发规范及流程；7.培养团队成员，提高团队整体专业技能。 任职要求：1.学历要求： -统招硕士以上学历，博士优先。2.工作经验： -至少熟悉语音识别/语音合成/语音信号处理的中的一项相关算法及实现原理，有相关五年以上工作经验或者实验室经验； -有UBM/LR/GMM/SVM/CRF/MaxEnt/HMM/DNN/CNN/RNN的研究背景，熟练掌握CUDA编程； -熟练掌握Python/Matlab/C++，能够无障碍阅读英文论文； -能够在HTS/Kaldi/TensorFlow/Torch/Theano/Keras/Mxnet/Currennt上开展实验； -能够对接语音识别/语音合成/语音信号处理/声纹识别等算法研究成果，能够对语音识别/语音合成/语音信号/声纹识别算法进行工程实现和优化； -对算法有深入了解，对工程优化有丰富经验； -有团队管理经验。","北京-海淀区-西二旗-中关村软件园2A楼2101","2018-08-13 22:41:13"
"马上金融数据信息技术中心","语音识别算法研究员","40k-60k","北京 ","经验3-5年","本科及以上","全职","模式识别 | 算法","16:05  ","人工智能研究院 年底双薪","岗位职责：","北京-朝阳区-华贸-西大望路甲6号国华置业","2018-08-13 22:41:16"
"VoiceAI Technologies","声纹/语音识别算法工程师","25k-40k","深圳 ","经验3-5年","硕士及以上","全职","人工智能 | 语音识别 | 深度学习","15:17  ","人工智能,发展空间大,大牛团队","职位描述：","深圳-南山区-科技园-科技园","2018-08-13 22:41:20"
"东芝(中国)有限公司研究部","实习生--语音识别/机器学习","3k-4k","北京 ","经验应届毕业生","本科及以上","实习","人工智能 | 机器学习 | 深度学习","3天前  ","弹性工作,弹性工作,研究氛围好,内部培训","1．  有机器学习研究背景， 从事过机器学习相关工作或参与过相关项目；","北京-朝阳区-三元桥-东方东路19号亮马桥外交办公大楼D1座1401室","2018-08-13 22:41:24"
"好未来集团总部","语音识别科学家","35k-70k","北京 ","经验3-5年","博士及以上","全职","人工智能 | 机器学习 | 深度学习","10:25  ","上市公司,大牛团队,晋升空间大,弹性工作制","岗位职责：","北京市-海淀区-中关村-中关村","2018-08-13 22:41:29"
"喜马拉雅","语音识别算法工程师","15k-30k","上海 ","经验1-3年","硕士及以上","全职","人工智能 | 机器学习 | 语音识别 | 算法","1天前  ","音频独角兽,发展平台,弹性工作,丰厚年终奖","工作职责：1. 开发、优化语音识别系统，包括声学模型、语言模型训练的相关工作；2. 跟进业界前沿算法，不断落地优化系统性能。任职要求：1. 1年及以上语音识别领域研发经验，硕士及以上学历，计算机、信号处理、自动化等相关专业； 2. 熟悉声学模型、语言模型、解码器等语音识别系统主要组成部分，使用过Kaldi/HTK/SRILM等开源工具。3. 熟悉深度学习算法及其常用工具如Caffe、TensorFlow、PyTorch等，C/C++/Python编程能力强；4. 有强大的发现、分析、和解决问题的能力，强烈的学习热情和学习能力。","上海-浦东新区-张江-上海浦东祖冲之路899号","2018-08-13 22:41:32"
"INK 银客集团全能数据-风险管理部","语音识别算法工程师","20k-40k","北京 ","经验3-5年","本科及以上","全职","机器学习 | 模式识别 | 算法","2018-08-09  ","七险一金,牛人团队,带薪年假,16薪考核","岗位职责：","北京-海淀区-西三旗-北京市海淀区西小口路66号中关村东升科技园B-6号楼A座9层","2018-08-13 22:41:36"
"快手研发线","语音识别算法工程师-解码器","30k-50k","北京 ","经验3-5年","硕士及以上","全职","语音识别 | 算法","2018-08-07  ","弹性工作,股票期权,精英团队,千万级用户","1.负责服务端语音识别解码器的功能和速度优化，根据产品需求开发新功能2.负责客户端语音识别引擎的开发和优化","北京-海淀区-北京海淀","2018-08-13 22:41:39"
"思必驰科技","语音识别主任研究员","30k-60k","上海 ","经验3-5年","本科及以上","全职","大数据 | Java","2018-08-06  ","人工智能","语音识别主任研究员","上海-徐汇区-龙华-徐汇区龙华西路1号","2018-08-13 22:41:54"
"新浪微博新浪微博","00158-语音识别中高级算法...","40k-70k","北京 ","经验5-10年","本科及以上","全职","后端","2018-08-09  ","五险一金,带薪年假","岗位描述：","北京-海淀区-西北旺东路10号院西区8号楼新浪总部大厦","2018-08-13 22:41:57"
"小米智能云","语音识别算法工程师","30k-60k","北京 ","经验3-5年","本科及以上","全职","C++ | 算法","2018-08-02  ","AI,语音识别,人工智能","岗位职责：","北京-海淀区-清河-清河中街华润五彩城小米写字楼","2018-08-13 22:42:00"
"田蜜科技","语音识别算法工程师","15k-25k","杭州 ","经验3-5年","本科及以上","全职","人工智能 | 大数据 | 云计算 | 语音识别 | 语音合成 | 算法","2018-08-09  ","福利待遇好,团队氛围好","职位描述：","杭州-萧山区-萧山商会大厦A座12楼","2018-08-13 22:42:04"
"捷通华声","语音识别算法工程师(ASR)-...","15k-30k","厦门 ","经验1-3年","硕士及以上","全职","人工智能 | 机器学习 | 模式识别 | 算法","10:28  ","人工智能,项目奖金多,技术大牛多","职位描述：    1.负责语音识别（ASR）的算法研究和工程实现；     2.负责跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相应技术。           任职资格：    1.学历要求：     -毕业于211或985院校、统招硕士及以上学历，博士优先，计算机相关专业。    2.工作经验：     -有相关工作经历或实验室研究背景。    3.能力要求：     -了解当前联机手写识别的方法，能够跟踪最新的研究方向；     -了解语音信号处理/语言模型/模式识别/统计分析的相关背景知识；     -熟练掌握Python/Matlab/C++，有一定的软件开发项目经验；     -能够在熟练掌握CUDA编程，能够无障碍阅读英文论文。    4.优先考虑：     -有LR/GMM/SVM/CRF/MaxEnt/HMM/DNN/CNN/RNN的研究背景者；     -能够在Kaldi/TensorFlow/Torch/Theano/Keras/Mxnet/Currennt上开展实验者。    ","厦门-湖里区-兴隆路-火炬路56-58号火炬广场南608","2018-08-13 22:42:07"
"普强信息ASR","语音识别算法工程师（实习）","3k-6k","北京 ","经验应届毕业生","本科及以上","全职","算法 | 模式识别 | 机器学习","10:11  ","AI机器学,免费班车,免费下午茶,免费健身房","岗位职责:1、负责语音识别、情绪、说话人、解码器的算法研究和工程实现；2、负责跟进行业前沿技术发展趋势。 ","北京-海淀区-永丰路和北清路交汇处东南角四维图新大厦F座2层","2018-08-13 22:42:10"
"雷森信息科技人事部","英语语音识别工程师","4K-8K","南京 ","经验不限","本科及以上","兼职","人工智能与学习","11:10  ","机器学习，语音识别，人工智能，英语听写","语音数据人工转写与标注工作要求 ","南京-栖霞区--元化路南大科学园创业学院412室","2018-08-13 22:42:13"
