"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"创新奇智（重庆）科技有限公司研发部","图像/视觉算法工程师 （制...","20k-35k","重庆 ","经验5-10年","硕士及以上","全职","人工智能 | 图像处理 | 深度学习","2018-08-06  ","图像算法,机器学习","工作职责：","重庆-九龙坡区-九龙-重庆启迪科技园13号楼102","2018-08-13 19:38:37"
"江苏亿科达龙华中路","运营专员","10k-15k","上海 ","经验1-3年","大专及以上","全职","运营 | 保险 | 云计算","09:14  ","节日礼金,体检旅游,年底双薪,五险一金","主要职责 职责内容","上海-徐汇区-龙华-凯滨路206号平安大厦","2018-08-13 19:38:41"
"OPPO","三维立体视觉算法工程师","30k-60k","上海 ","经验不限","硕士及以上","全职","人工智能 | 深度学习 | 计算机视觉 | 图像处理","2018-08-07  ","薪高,氛围好,平台大","职责：1.从事三维人脸领域的算法研发，视频或图像的人脸美颜，视频或图像驱动的三维人脸动画，表情迁移，模型重建；2.根据产品需求，优化和完善相关的各类算法；3.跟踪最新的三维人脸技术的发展；Basic要求： 1.计算机、通信、自动化或相关专业硕士以上学历，图形图像处理相关专业背景；2.熟悉常用的图像处理和计算机图形学知识与算法，熟悉三维人脸/绘制相关知识和算法，熟悉人脸检测，人脸关键点检测，人脸识别等算法，人脸美颜算法； 3.精通立体匹配，structure from motion(sfm)/visual slam，sensor fusion(sfm+imu+gps)，点云数据、网格数据处理算法。；4.精通C/C++、Python、Java、Shell等一种以上编程语言；5.Android 开发背景优先；Preferred要求： 1.有SLAM、惯导、Kinect、AR、点云拼接、三维重建项目经验者优先； 2.了解深度学习及相关神经网络优先。","上海-徐汇区-斜土路-绿地中心","2018-08-13 19:38:55"
"御银金融","产品经理","15k-22k","广州 ","经验1-3年","大专及以上","全职","需求分析 | 智能硬件 | 结构设计","2018-08-09  ","五险一金,周末双休,年终奖金,节日福利","【岗位职责】","广州-萝岗区-畔河路易博士大厦","2018-08-13 19:38:58"
"向素智能","Windows C++工程师","13k-18k","上海 ","经验1-3年","学历不限","全职","其他 | 信息安全 | 后端 | Windows | C++ | 人脸识别","2018-08-07  ","热门行业,气氛融洽,人工智能","工作内容：1. Windows人脸识别客户端产品的持续开发；2. Windows sdk/API识别引擎的开发维护；3. 部分web管理平台相关的开发工作；工作要求：1、计算机相关专业，Windows客户端开发工作经验1~3年；2、熟悉C，C++，QT；3、熟悉Windows平台技术，如Windows API编程、常用调试技术等；4、掌握Windows客户端界面实现机制，了解QT  UI开发框架；5、具有良好的自学能力、沟通和合作能力，能够独自承担客户端的开发和管理工作；7、对解决挑战性问题充满热情，愿意付出额外的努力以追求更好的结果。","上海-浦东新区-张江-科苑路151号3楼","2018-08-13 19:39:02"
"深算科技","AI基层开发","10k-15k","重庆 ","经验1-3年","本科及以上","全职","人工智能 | 机器学习 | 深度学习 | 图像处理","2018-07-20  ","区块链,人工智能","职位描述：","重庆-渝北区-大竹林-杨柳北路9号力华科谷A区402","2018-08-13 19:39:05"
"跟谁学","OCR算法工程师","25k-50k","北京 ","经验3-5年","本科及以上","全职","图像处理 | 模式识别 | 算法","3天前  ","弹性工作,六险一金,餐补饭补,带薪年假","工作职责： ","北京-海淀区-西北旺-西北旺东路10号院7号楼博彦科技西门跟谁学总部","2018-08-13 19:39:08"
"车和家车联网开发部","IVI系统工程师-显示及交互...","20k-35k","北京 ","经验3-5年","本科及以上","全职","汽车","2018-08-09  ","扁平化管理,发展前景好,团队氛围好,公司发展好","岗位职责：","北京-朝阳区-大山子-朝阳区崔各庄东辛店339号车和家研发中心","2018-08-13 19:39:11"
"红纸","PHP开发","5k-10k","杭州 ","经验1-3年","学历不限","全职","PHP","2018-07-17  ","年轻团队","1.工作经验：熟练掌握PHP开发语言，使用PHP参与实际开发工作至少一年以上","杭州-江干区-白杨-江干区白杨街道10号大街58号东方科技城1722室","2018-08-13 19:39:14"
"极链科技Video++技术部","深度学习工程师","25k-40k","上海 ","经验3-5年","硕士及以上","全职","游戏 | 视频 | 人工智能 | 机器学习 | 深度学习 | 计算机视觉","3天前  ","极客多,技术大牛,自由环境",,"上海-黄浦区-南外滩-中山南路幸福码头-6号楼","2018-08-13 19:39:17"
"智盛港市场部","售前工程师（计算机视觉方向）","10k-20k","成都 ","经验1-3年","本科及以上","全职","云计算 | 视频 | 技术支持","2018-07-22  ","国美控股,带薪年假,弹性工作,周末双休","岗位职责：","成都-高新区-府城大道西段399号天府新谷6号楼1304-1305","2018-08-13 19:39:20"
"ULSeeR&D","Linux C++软件工程师","10k-20k","杭州 ","经验1-3年","本科及以上","全职","视频 | C++","09:58  ","CBD办公,前沿科技,大牛团队,扁平管理",,"杭州-江干区-四季青-UDC时代大厦","2018-08-13 19:39:23"
"深源恒际技术研发部","计算机视觉研究员","20k-40k","北京 ","经验1-3年","硕士及以上","全职","机器学习 | 深度学习 | 计算机视觉 | 算法","2018-08-07  ","牛人多,平台大,期权激励","工作职责","北京-海淀区-中关村-丹棱街6号丹棱SOHO6层630室","2018-08-13 19:39:26"
"阿里云城市大脑事业部","智能算法专家","25K-50K","上海 ","经验3-5年","硕士及以上","全职","计算机视觉 | 机器学习 | 深度学习 | 算法","2018-08-03  ","弹性工作制，阿里云，补充公积金","工作职责：","上海-闵行区-莘庄-上海或者杭州","2018-08-13 19:39:29"
"猿巨人","产品经理","8k-16k","深圳 ","经验3-5年","本科及以上","全职","云计算 | 大数据 | 用户研究 | 需求分析 | 产品策划","3天前  ","五险一金,全勤奖,绩效奖金,带薪年假","［职位描述］","深圳-南山区-西丽-西丽茶光路健兴科技大厦A座三楼","2018-08-13 19:39:31"
"禾思产品部","交付测试工程师","8k-10k","深圳 ","经验1-3年","大专及以上","全职","测试 | 产品测试 | 硬件测试 | 软件测试","2018-08-06  ","双休,节假日,年终奖,绩效","岗位职责：","深圳-南山区-科技生态园9A","2018-08-13 19:39:35"
"老友科技","3D与视觉算法工程师","15k-30k","杭州 ","经验不限","硕士及以上","全职","人工智能 | 图像处理 | 模式识别 | 算法","17:50  ","算法研究,深度学习","1. 理工科相关专业，硕士及以上学历","杭州-西湖区-公元里5幢4楼","2018-08-13 19:39:48"
"禾思产品部","交付测试工程师","8k-10k","深圳 ","经验1-3年","大专及以上","全职","测试 | 产品测试 | 硬件测试 | 软件测试","2018-08-06  ","双休,节假日,年终奖,绩效","岗位职责：","深圳-南山区-科技生态园9A","2018-08-13 19:40:03"
"老友科技","3D与视觉算法工程师","15k-30k","杭州 ","经验不限","硕士及以上","全职","人工智能 | 图像处理 | 模式识别 | 算法","17:50  ","算法研究,深度学习","1. 理工科相关专业，硕士及以上学历","杭州-西湖区-公元里5幢4楼","2018-08-13 19:40:06"
"eyecloud研发部","JAVA工程师","15k-30k","杭州 ","经验3-5年","大专及以上","全职","架构师","3天前  ","国际化团队,有理想,有激情","岗位职位：1.负责业务项目的开发和维护，进行高质量的软件设计、实现、测试；2.负责技术小组的团队性开发，协助技术团队解决相关技术问题；3.负责持续改进和升级，优化产品功能，修复现有软件产品的缺陷；4.负责项目软件实施部署、优化、性能调优、技术问题解决；5.负责完成业务项目或产品项目各种规范的软件需求及开发文档；6.服从公司技术岗位的相关安排，完成公司交办相关任务。任职要求：1、本科及以上学历，3年以上JAVA开发工作经验；2、熟悉IO、多线程、集合操作等基础技能；熟悉分布式、缓存、消息队列等中间件技术；熟悉Java热部署；3、对Oracle、MySQL、SQL Server等数据库至少精通一种；熟练使用AWS,阿里云等大数据平台接口。4、对J2EE有较清晰的认识，熟悉主流Java框架HSS，对Spring boot有比较深入的了解；掌握高并发下Java连接池的应用；熟悉各种常用设计模式和软件工程原则；5、对AI、人脸识别等常规技术有一定经验和理解，对人工智能有深入理解的有加分；6、熟悉HTML、JS、CSS、jQuery、Ajax、Node.js等前端开发技术；","杭州-西湖区-三墩-西城博司1幢610","2018-08-13 19:40:09"
"好未来","英语产品开发实习生","2k-4k","北京 ","经验不限","本科及以上","实习","教育 | 移动互联网","2018-08-08  ","在线教育,英语","[英语产品开发实习岗]","北京-海淀区-北京大学-中关村科贸大厦A座","2018-08-13 19:40:12"
"云拿科技核心部门","深度学习","20k-40k","上海 ","经验1-3年","本科及以上","全职","人工智能 | 深度学习 | 计算机视觉","15:48  ","股权激励,核心部门,五险一金,弹性工时","1.物体检测与识别，相关特征的提取和转换 、模型开发","上海-闵行区-东川路","2018-08-13 19:40:15"
"猿巨人软件部","安卓软件工程师","7k-14k","深圳 ","经验1-3年","本科及以上","全职","智能硬件 | Android","3天前  ","五险一金,全勤奖,绩效奖金,带薪年假","岗位要求：","深圳-南山区-西丽-西丽茶光路健兴科技大厦A座三楼","2018-08-13 19:40:18"
"果雪科技技术部","视觉算法工程师","15k-30k","上海 ","经验1-3年","本科及以上","全职","人工智能 | 机器学习 | 计算机视觉 | 图像处理","2018-08-09  ","技术大牛,福利多,氛围好,弹性工作","岗位职责：","上海-闵行区-漕宝路-宝龙城T5栋","2018-08-13 19:40:21"
"网易","计算机视觉高级工程师","30k-50k","北京 ","经验3-5年","本科及以上","全职","移动互联网 | 人工智能 | 计算机视觉 | 算法","2018-08-09  ","三餐全包,下午茶,免费班车,健身房","工作职责：","北京-海淀区-西北旺-网易大厦","2018-08-13 19:40:25"
"华为杭州研究所","计算机视觉算法研究工程师","30k-50k","杭州 ","经验5-10年","本科及以上","全职","人工智能 | 计算机视觉 | 图像处理 | 模式识别","2018-07-31  ","新兴领域,全球化平台",,"杭州-滨江区-长河-江虹路410号华为技术有限公司杭州研究所","2018-08-13 19:40:31"
"陌陌技术部","【校招】深度学习算法工程师","12k-24k","北京 ","经验应届毕业生","硕士及以上","全职","机器学习 | 深度学习 | 算法","11:52  ","完善的福利,竞争力薪酬,技术氛围好,上升空间大","岗位职责：","北京-朝阳区-望京-阜通东大街1号望京Soho","2018-08-13 19:40:35"
"芊熠算法部","深度学习算法工程师","15k-30k","深圳 ","经验3-5年","硕士及以上","全职","机器学习 | 深度学习 | 算法","2018-08-08  ","工作氛围好,弹性上下班,福利多,人性化","岗位职责：","深圳-南山区-南头-南头关口二路智恒产业园30栋5楼502室","2018-08-13 19:40:38"
"百度","车联网高级AI产品架构师（...","80k-100k","深圳 ","经验3-5年","本科及以上","全职","架构师","2018-07-31  ","发展前景","工作职责：","深圳-南山区-百度国际大厦","2018-08-13 19:40:41"
"鲸英（深圳）科技有限公司","图像识别","25k-41k","北京 ","经验不限","本科及以上","全职","硬件开发 | 自动化","2018-07-16  ","五险一金,周末双休,年假16,解决北户口","（北京、上海、青岛）","北京-海淀区-清华大学-北京市海淀区北四环西路9号银谷大厦12A层","2018-08-13 19:40:44"
"江苏亿科达平安一账通","运营助理","6k-10k","上海 ","经验1-3年","大专及以上","全职","运营","13:39  ","五险一金,过节福利,生日礼金,旅游、体检","职责内容 1 负责产品日常运营工作，和产品、开发、业务、企划、财务等团队密切合作，推动业务发展； 2 深入了解车险理赔系统、人脸识别等智能认证产品特点，通过产品数据分析，提出产品改进意见； 3 与BD、财务部门协同合作，达成部门收入指标； 4 完成领导交代的其他工作事项大专及其以上相关经验 1-3年产品运营工作经验，数据敏感度高，数据思维意识强 专业能力 熟练使用WORD\EXCEL； 核心能力 擅长数据分析与运营分析报告撰写；推动能力强，有良好的沟通能力；学习能力强，工作积极主动，责任心强；","上海-徐汇区-斜土路-龙华中路凯滨路206号","2018-08-13 19:40:49"
"wlaike","计算机视觉深度学习算法工...","30k-60k","广州 ","经验5-10年","本科及以上","全职","计算机视觉 | 深度学习","09:47  ","超高分红,诱人薪资,股票分红,高额补贴","岗位职责：","广州-天河区-员村-羊城创意软件园101","2018-08-13 19:40:52"
"禾思产品部","交付测试工程师","8k-10k","深圳 ","经验1-3年","大专及以上","全职","测试 | 产品测试 | 硬件测试 | 软件测试","2018-08-06  ","双休,节假日,年终奖,绩效","岗位职责：","深圳-南山区-科技生态园9A","2018-08-13 19:41:07"
"老友科技","3D与视觉算法工程师","15k-30k","杭州 ","经验不限","硕士及以上","全职","人工智能 | 图像处理 | 模式识别 | 算法","17:50  ","算法研究,深度学习","1. 理工科相关专业，硕士及以上学历","杭州-西湖区-公元里5幢4楼","2018-08-13 19:41:11"
