"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"哔哩哔哩","算法工程师","18k-35k","上海 ","经验1-3年","本科及以上","全职","视频 | 算法","3天前  ","哔哩哔哩-90后最爱的弹幕视频网站","工作职责：","上海-浦东新区-东外滩-国际航运金融大厦","2018-08-13 23:42:10"
"诺远资产大数据风控","算法工程师","18k-35k","北京 ","经验3-5年","硕士及以上","全职","金融 | 算法 | 数据挖掘 | 数据分析","16:04  ","扁平管理,工作环境轻,提升空间大,大牛领导","岗位职责： ","北京-朝阳区-东三环向军北里28号院瀚海大厦副楼","2018-08-13 23:42:13"
"Face++研究院","算法开发工程师","25k-50k","北京 ","经验1-3年","本科及以上","全职","C++ | Python | 算法","14:36  ","技术氛围,极客大牛","岗位职责:作为研究组和产品组的纽带，算法开发工程师负责将算法转化到实际产品中。对算法进行改造、优化，运用创造性思维迎接来自业务需求的挑战；整合公司核心算法，利用软件工程的思想来维护其扩展性、灵活性。工作中需要的开发和研究比例约为80:20。","北京-海淀区-科学院南路2号融科资讯中心","2018-08-13 23:42:16"
"大搜车数据平台开发部","算法工程师 07-01-24","11k-20k","杭州 ","经验1-3年","本科及以上","全职","算法","13:09  ","发展空间","【岗位职责】","杭州-余杭区-五常大道175号","2018-08-13 23:42:20"
"智芯数据服务","算法工程师","10k-20k","深圳 ","经验不限","硕士及以上","全职","算法 | 数据分析","12:09  ","前沿AI,海量数据,合伙人期权,弹性工作","岗位职责:","深圳-宝安区-西乡-宝源路F518时尚创意园F3栋208室","2018-08-13 23:42:23"
"比扬医疗科技技术开发部","算法工程师","5k-8k","长沙 ","经验1-3年","本科及以上","全职","算法","11:37  ","包吃包住,社保,年底双薪,项目奖金","岗位职责：","长沙-岳麓区-学士街道黎家村路比扬科技园","2018-08-13 23:42:27"
"好未来网校事业部","算法工程师","20k-40k","北京 ","经验1-3年","本科及以上","全职","教育 | 人工智能 | 机器学习 | 深度学习 | 算法","10:45  ","周末双休,临近地铁站,无息贷款","工作职责：","北京-海淀区-中关村-中关村科贸电子城A座7层","2018-08-13 23:42:31"
"度小满金融","金融数据/算法工程师","15k-30k","北京 ","经验3-5年","本科及以上","全职","MySQL | Python | PHP","2018-07-31  ","金融优先","工作职责：","北京-海淀区-西北旺-北京海淀区信息路甲9号奎科科技大厦","2018-08-13 23:42:35"
"优品财富管理有限公司研发部","算法工程师","12k-20k","武汉 ","经验3-5年","本科及以上","全职","机器学习 | 深度学习 | 算法","18:03  ","大牛云集","1、使用机器学习/深度学习技术对大量文本图片内容进行分析挖掘；","武汉-东湖新技术开发区-光谷大道77号","2018-08-13 23:42:39"
"美团点评商超生鲜","算法工程师/专家-商超生鲜","25k-40k","北京 ","经验3-5年","本科及以上","全职","大数据 | 算法 | 数据挖掘","11:08  ","技术大牛","岗位职责：1、互联网大数据场景下的机器学习解决方案设计和开发2、践行精准营销理念，搭建高效的算法策略服务3、带领初级工程师或团队不断进行数据探索和算法优化岗位要求：1、理解排序/搜索/推荐/用户画像分析和建模的基本概念和常用方法2、在机器学习或数据挖掘方向有较强的积累，熟悉经典算法并有实践经验3、熟练掌握海量数据处理技术，有使用Hadoop/Hive/Spark分析海量数据的能力和经验4、编程基础扎实，熟悉算法数据结构，至少掌握Python/Java/Scala中的一种5、优秀的分析和解决问题的能力，对挑战性问题充满激情，有较强的沟通能力，责任心和团队意识佳","北京-朝阳区-望京-望京东路4号","2018-08-13 23:42:54"
"哥大诺博科技发展部","软件算法工程师 (MJ000052)","20k-30k","北京 ","经验1-3年","本科及以上","全职","移动互联网 | 教育 | 推荐 | 算法 | 机器学习 | 深度学习","15:41  ","发展前景好,年轻化团队,年底双薪","从算法角度提升集团测评产品质量，优化集团备课等相关系统的机制，从技术角度实现公司核心竞争壁垒。","北京-海淀区-双榆树-中关村大街甲59号文化大厦","2018-08-13 23:42:57"
"宝宝树","算法工程师","20k-40k","厦门 ","经验3-5年","本科及以上","全职","电商 | 教育 | BI","10:39  ","福利好,待遇好,发展好,环境好","职位描述：1.负责图像/视频处理、识别、目标检测、行为分析等相关算法的设计和实现；2.负责计算机视觉技术在母婴、教育、时尚、电商、新零售等场景的应用落地；3.负责处理十亿级海量照片/视频数据，协调标注人员完成标注，设计部署模型训练；4.对图像识别算法进行集成和封装，并与应用开发人员进行联调，跟进测试和后续维护；5.负责算法优化，提升计算速度并降低能耗，通过大数据反馈，针对实际场景对算法调整迭代；6.跟踪计算机视觉、深度学习等领域的最新研究成果，完成转化和进一步创新。","厦门-思明区-花莲路1号雀氏财富中心大厦1002单元","2018-08-13 23:43:00"
"百融金服人工智能实验室","算法工程师","13k-25k","北京 ","经验1-3年","本科及以上","全职","广告营销 | 金融 | Hadoop | Spark | 算法 | 数据挖掘","10:19  ","快速成长,挑战性,牛人多,技术核心","工作职责：","北京-海淀区-中关村-科学院南路2号融科资讯中心C座南楼2层","2018-08-13 23:43:03"
"蒙特卡洛人工智能部","人工智能算法研究员","50k-70k","北京 ","经验1-3年","硕士及以上","全职","人工智能 | 机器学习 | 深度学习 | 算法","09:52  ","年底双薪,五险一金","职责:","北京-昌平区-回龙观-回龙观镇龙域北街8号院金域国际B座","2018-08-13 23:43:07"
"云积分数据智能部","算法工程师","15k-30k","西安 ","经验3-5年","本科及以上","全职","算法 | 数据挖掘 | 数据分析 | 数据处理","09:31  ","五险一金,周末双休,多次调薪,节日福利","岗位描述：","西安-雁塔区-等驾坡-雁翔路99号西四楼","2018-08-13 23:43:10"
"Club Factory数据&中台","算法专家","15k-30k","杭州 ","经验3-5年","硕士及以上","兼职","算法","09:31  ","弹性工作,周末双休","职位描述：","杭州-西湖区-古荡-文三路478号华星时代广场A座","2018-08-13 23:43:14"
"浙大中控信息研发中心","算法工程师","10k-15k","杭州 ","经验1-3年","本科及以上","全职","人工智能 | 深度学习 | 图像处理 | 算法","08:39  ","热爱算法","岗位职责:","杭州-滨江区-长河-滨康路352号中控信息集成大楼A座","2018-08-13 23:43:17"
"深湾创投","算法工程师","15k-30k","深圳 ","经验3-5年","硕士及以上","全职","模式识别 | 算法","3天前  ","弹性工作,脑电,前沿技术","岗位职责","深圳-南山区-西丽-西丽街道朗山路16号华翰科技大厦A座9楼9J","2018-08-13 23:43:21"
"滴滴出行基础平台部","算法工程师","25k-40k","北京 ","经验3-5年","本科及以上","全职","算法 | 数据挖掘","10:56  ","股票期权,免费班车","1、挖掘数据知识关系，构建滴滴大数据知识图谱2、负责搜索和个性化推荐算法的设计和实现，优化在线系统检索推荐体验3、利用数据挖掘/机器学习相关理论和方法进行深入DataProfiling","北京-海淀区-西北旺-文思海辉大厦","2018-08-13 23:43:24"
"趣头条数据算法中心","算法专家","30k-60k","上海 ","经验5-10年","大专及以上","全职","算法 | 数据挖掘","10:22  ","平均16薪,技术驱动型,福利待遇好,发展空间大","岗位职责：","上海-浦东新区-申江路5005弄星创科技广场","2018-08-13 23:43:27"
"ZingFront智线技术","中级-算法工程师","8k-15k","廊坊 ","经验3-5年","本科及以上","全职","视频 | 算法","09:47  ","带薪年假,福利多,办公环境好,氛围自由","工作内容：","廊坊-广阳区-E创空间","2018-08-13 23:43:30"
"字节跳动","（高级）算法工程师-直播短...","25k-45k","北京 ","经验3-5年","本科及以上","全职","算法","2018-08-09  ","六险一金，高薪期权，弹性工作，免费三餐，租房补贴，带薪休假，扁平管理，职业大牛，晋升空间，团队氛围好",,"北京-海淀区-北京市海淀区北三环西路43号中航广场","2018-08-13 23:43:36"
"INK 银客集团简理财事业部","算法工程师","20k-30k","北京 ","经验3-5年","学历不限","全职","机器学习 | 推荐 | 建模","2018-08-09  ","七险一金,绩效奖金,弹性工作制,免费下午茶",,"北京-海淀区-西三旗-西小口东升科技园北领地B6号楼A座10层简理财","2018-08-13 23:43:39"
"鼎阅传媒","算法工程师","35k-40k","北京 ","经验3-5年","本科及以上","全职","大数据 | 算法 | 数据挖掘","2018-08-09  ","季度奖金,扁平化管理,出国旅游,零食饮料","计算机或相关专业本科以上学历； ","北京-海淀区-西三旗-西小口路66号东升科技园B6号楼A座8层","2018-08-13 23:43:42"
"哥大诺博科技发展部","软件算法工程师","20k-30k","北京 ","经验1-3年","本科及以上","全职","教育 | 移动互联网 | 机器学习 | 深度学习 | 算法 | 推荐","15:39  ","发展前景好,年轻化团队,年底双薪,周末双休","从算法角度提升集团测评产品质量，优化集团备课等相关系统的机制，从技术角度实现公司核心竞争壁垒。","北京-海淀区-双榆树-中关村大街甲59号文化大厦","2018-08-13 23:43:56"
"美团点评基础研发平台","算法工程师","25k-45k","北京 ","经验3-5年","本科及以上","全职","算法 | 数据挖掘","2018-08-06  ","氛围好,平台大,福利好","工作职责：1.以美团点评全域数据为依托，探索金融、客服、人力资源等预测、推荐场景。2.提升业务的反欺诈识别效果、预测排班准确度和推荐转化率等。3.建立离线效果评估和线上效果验证的方案。职位要求：1.熟悉常用的数据挖掘和推荐算法，如随机森林、SVM、逻辑回归、协同过滤等。2.熟悉NLP相关算法和模型，如Word2Vec、Doc2Vec等。3.掌握Java或者Python至少一门编程语言。4.具有良好的逻辑思维、沟通能力、自我调节能力和自我驱动力。5.熟悉分布式计算平台的数据处理，有Spark平台Scala语言开发经验者优先。6.对图上的算法了解者优先，如graph embedding。7.对数据敏感，有强烈好奇心，喜欢探索数据并从中发现价值者优先。","北京-朝阳区-望京-望京东路恒电大厦BC座","2018-08-13 23:43:59"
