"招聘单位","招聘岗位","薪资区间","工作地点","工作经验","学历要求","岗位属性","类别","发布时间","职位诱惑","职位描述","工作地址","爬取时间"
"新浪微博微博机器学习研发部","机器学习研发部-图像研发...","30k-50k","北京 ","经验1-3年","硕士及以上","全职","机器学习 | 深度学习 | 模式识别 | 算法","2018-07-23  ","大平台,福利待遇好,发展前景好","【职位描述】","北京-海淀区-马连洼-西北旺东路10号院西区8号楼新浪总部大厦","2018-08-13 17:29:41"
"搜狗","图像项目-图像研究科学家","50k-70k","杭州 ","经验3-5年","博士及以上","全职","地图 | 机器学习 | 图像处理 | 算法","08:58  ","核心团队","职位概述","杭州-下沙-杭州经济技术开发区白杨街道科技园路20号14幢4层01室","2018-08-13 17:29:44"
"新中新集团AI技术创新中心","图像算法工程师","20k-40k","北京 ","经验3-5年","硕士及以上","全职","机器学习 | 深度学习 | 图像处理 | 模式识别","14:30  ","创新项目,领导好,薪酬高,氛围佳","岗位描述：1、针对公司机器人项目，在图像算法方案上深入研究、设计和开发；2、在研发项目中积累和储备自有核心技术，形成自主知识产权；3、支持机器人项目立项阶段的技术研究和论证工作。 岗位职责1、研究拟制、组织执行所分管产品的AI算法研究及开发；2、负责图像识别等前沿技术的研究，包括图像处理、识别等；3、负责相关算法的预研、算法设计和实现，以及文档的书写等整套流程；4、把最顶尖的算法应用到各种有挑战性的现实场景中；基于产品需求和用户场景进行技术方案整合，包括算法选型，解决方案流水线搭建以及实用性调优。5、定义算法接口，与软件有效对接；6、负责整理算法需要的样本数据。任职要求：1、性别不限，年龄约26-35岁，研究生及以上学历，计算机、模式识别、计算机视觉、数学等相关专业；2、3年以上算法开发经验,精通C/C++语言的算法程序设计、熟悉OpenCV、Python、Matlab等开发工具； 3、对于视频、图像和计算机视觉处理算法有比较深的理解：比如OCR、图像检索、人脸识别、图像滤镜特效、图像去噪、复原、质量改善、图像分割、色彩科学等方向有深度研究；4、熟悉常见深度学习、计算机视觉和模式识别知识和算法，熟练使用Caffe、TensorFlow、Torch等主流深度学习框架的一种或多种；5、熟悉英伟达GPU平台，有TC或TX系列GPU平台算法开发经验优先。","北京-丰台区-丰台区汉威国际广场3期6号楼8-9层","2018-08-13 17:29:47"
"安易信研发中心","图像算法工程师","15k-30k","北京 ","经验1-3年","本科及以上","全职","深度学习 | 图像处理 | 模式识别 | 算法","09:12  ","大数据AI,公司前景好,工作居住证,互联网金融","工作职责： 1. 负责图像处理、图像识别等相关算法的研究、设计、实现及优化； 2. 负责算法的工程化、产品化工作； 3. 关注计算机视觉、机器学习领域的最新研究进展，跟踪、调研前沿动态，完成开源代码及框架的部署。  任职资格： 1. 计算机、图像算法、模式识别等相关专业本科（统招）及以上学历； 2. 在模式识别、OCR、图像检索等计算机视觉领域有研究基础； 3. 熟悉常用的图像处理算法和工具，包括并不限于CNN、RNN、OpenCV等，并有较强的动手实现能力。 4. 有较强的逻辑思维能力和开发经验，会JAVA者优先。","北京-海淀区-知春路致真大厦D座15层","2018-08-13 17:29:51"
"杭州智团","图像处理工程师","5k-10k","宁波 ","经验不限","本科及以上","全职","视频 | 图像处理 | 模式识别 | 算法","3天前  ","年终奖金,全勤奖,五险一金,带薪年假","岗位描述：","宁波-余姚市-科创中心4号孵化楼三楼宁波江丰生物信息技术有限公司","2018-08-13 17:29:56"
"虎鲸科技研发","图像算法工程师","20k-40k","北京 ","经验1-3年","硕士及以上","全职","深度学习 | 图像处理 | 算法","10:17  ","五险一金,年底双薪","工作职责：","北京-海淀区-中关村-世纪科贸大厦","2018-08-13 17:30:02"
"瓜子二手车直卖网智能平台","图像算法工程师/专家","25k-50k","北京 ","经验3-5年","本科及以上","全职","算法 | 数据挖掘","11:18  ","创业+做一件改变世界的事、15薪起、不打卡","岗位职责：负责车辆识别、图像增强、车伤检测等图像识别处理工作任职资格：1 计算机相关专业；2 机器学习/数据挖掘理论和技术基础；3 编程基础，精通至少一门编程语言;4 有图像识别处理经验者优先5 诚恳、踏实，对技术和工作充满热情；6 具备良好的沟通能力和团队合作精神。","北京-海淀区-上地-软件园南路57号八维研修学院5号科技楼","2018-08-13 17:30:05"
"信号旗人工智能","图像处理","15k-30k","上海 ","经验3-5年","硕士及以上","全职","计算机视觉 | 图像处理 | 模式识别 | 算法","3天前  ","股票期权,弹性工作,晋升空间大,各种福利","职位描述：","上海-浦东新区-张江-纳贤路800号8楼A1","2018-08-13 17:30:08"
"瑞为智能算法部","智能图像/视频处理算法科学家","25k-50k","北京 ","经验1-3年","硕士及以上","全职","机器学习 | 计算机视觉 | 图像处理 | 模式识别","3天前  ","激励期权,带薪年假,弹性工作,餐补下午茶","职位描述：       岗位职责：                           1. 现有产品线相关算法升级维护。                      2. 对特定算法模块进行研究、仿真、开发和测试，并根据测试结果对算法模块进行优化和改进。        3. 新算法预研、开发、测试、实施。                      4. 根据开发计划和设计分工，制定所负责研发内容的详细设计说明书。                      5. 参与产品功能、性能设计，编制算法模块设计说明书并提出算法模块的测试方法及标准。                   ","北京-海淀区-学院路-学院国际大厦","2018-08-13 17:30:11"
"携程酒店研发部","图像处理工程师","15k-25k","上海 ","经验不限","本科及以上","全职","大数据 | 机器学习 | 深度学习 | 图像处理 | 模式识别","09:22  ","带薪年假 弹性工时","工作职责：","上海-长宁区-北新泾-金钟路968号凌空soho（地铁2号线凇虹路站5号出口）","2018-08-13 17:30:16"
"文通科技","图像算法专家","20k-40k","北京 ","经验3-5年","本科及以上","全职","机器学习 | 图像处理 | 模式识别 | 算法","13:10  ","春节半个月,下午茶,俱乐部,免费旅游","岗位描述：","北京-海淀区-中关村-银谷大厦","2018-08-13 17:30:25"
"狮博","图像算法工程师","20k-40k","上海 ","经验不限","本科及以上","全职","图像处理 | 算法","10:13  ","空间大,餐补,旅游基金,弹性工作","职责描述：","上海-静安区-威海路489号汽车工业大厦","2018-08-13 17:30:29"
"新浪微博微博机器学习团队","00155-图像研发中高级工程师","40k-70k","北京 ","经验3-5年","本科及以上","全职","后端","2018-08-09  ","有健身房,五险一金,带薪年假","岗位描述：","北京-海淀区-西北旺东路10号院西区8号楼新浪总部大厦","2018-08-13 17:30:43"
"袋鼠云数据中台事业部","图像算法工程师","15k-30k","杭州 ","经验3-5年","硕士及以上","全职","人工智能 | 机器学习 | 图像处理 | 模式识别","3天前  ","阿里系创业,云计算生态,数据智能,弹性工作","岗位描述：","杭州-西湖区-西溪-紫霞街176号互联网创新创业园2号楼8楼","2018-08-13 17:30:48"
"百度视觉技术部","计算机视觉研发工程师（细...","4k-7k","北京 ","经验应届毕业生","硕士及以上","全职","计算机视觉","2018-07-17  ","大平台,水果","工作职责:-负责百度细粒度图像识别相关技术的算法研发。工作内容包括但不限于: 细粒度图像识别的模型设计和训练；细粒度图像识别系统的研发；应用细粒度图像识别技术的产品研发；研究创新且有影响的新算法-Participating in cutting edge research in fine-grained recognition-Developing robust fine-grained recognition system-Promoting fine-grained recognition project into applications职责要求:-深度学习、机器学习、计算机视觉等领域的硕士或博士-熟练掌握C++, 熟练掌握一门脚本语言（Python、Shell等)-熟练掌握一个深度学习框架（Caffe、Torch7等）-在计算机视觉(CVPR，ICCV，ECCV)和机器学习(NIPS，ICML)等相关会议发表论文者优先-在分类（ImageNet、CUB-bird）、检测（VOC、KITTI）、分割（VOC、MS COCO）等benchmark上取得优秀成绩者优先-MS or PhD degree in Computer Vision, Machine Learning, Deep Learning or related field.-Expert knowledge of developing and debugging in C++ and scripting languages (Python, Lua, shell, etc.)-Experience with deep learning frameworks (Caffe, Torch, etc.)-Preferred qualifications：Publication of CVPR, ICCV, ECCV, NIPS, ICML etc.;State-of-the-arts results on ImageNet, CUB-bird, VOC, KITTI, MS COCO etc.","北京-海淀区-西二旗-百度大厦","2018-08-13 17:30:51"
"深兰科技","图像算法开发工程师","20k-40k","常州 ","经验不限","硕士及以上","全职","算法 | 图像处理 | 计算机视觉","2018-08-09  ","AI独角兽,扁平管理,发展潜力大","岗位职责：","常州-武进区-科教城创研港4号楼","2018-08-13 17:30:54"
"橙鹰安全部","图像算法专家","30k-50k","杭州 ","经验3-5年","本科及以上","全职","深度学习 | 计算机视觉 | 图像处理 | 算法","2018-08-06  ","带薪年假,五险一金,扁平管理,发展空间大","职位描述：","杭州-余杭区-仓前-良睦路999号乐佳国际4号楼","2018-08-13 17:30:58"
"爱云校研发部","图像处理研发工程师","15k-20k","广州 ","经验1年以下","硕士及以上","全职","软件开发","3天前  ","期权","岗位描述：","广州-天河区-五山-中山大道95号华景园区a栋7层北区13","2018-08-13 17:31:01"
"小蚁研发部","图像标定工程师（实习生）","3k-5k","上海 ","经验1年以下","学历不限","实习","图像处理 | 算法","10:59  ","图像算法,标定,小米生态链,智能硬件","岗位职责：","上海-浦东新区-环科路515号1号楼F16","2018-08-13 17:31:04"
"顺网科技顺网科技","算法工程师（图像处理方向）","15k-30k","杭州 ","经验3-5年","硕士及以上","全职","算法 | 数据挖掘","2018-07-16  ","上市公司,大数据,机器学习,图像处理","工作职责：","杭州-西湖区-文一西路857号杭州智慧产业创业园A座","2018-08-13 17:31:09"
"小米人工智能与云平台","算法工程师---计算机视觉/...","25k-50k","北京 ","经验3-5年","本科及以上","全职","人工智能 | 计算机视觉 | 图像处理","2018-08-06  ","前沿技术,AI大牛,年底绩效","岗位职责：","北京-海淀区-西三旗-安宁庄东路7号融科融智蜂巢工厂","2018-08-13 17:31:12"
"平安健康互联网技术","图像算法工程师","20k-30k","上海 ","经验3-5年","本科及以上","全职","医疗健康 | 图像处理 | 算法","2018-07-23  ","互联网独角兽、优秀团队","工作职责：","上海-徐汇区-龙华-徐汇区凯滨路166号B座","2018-08-13 17:31:16"
"唯你网","图像算法工程师","15k-20k","厦门 ","经验不限","本科及以上","全职","图像处理 | 算法 | 模式识别","09:56  ","落户厦门,六险一金,AI大团队,专家云集","岗位描述与职责：负责OCR文字识别、图像识别、文档影像领域的产品开发；负责文档图像处理、表格识别、字符切分、文本定位等方面的算法研究。任职资格：1、计算机、电子、通信等相关专业大学本科以上学历，研究生优先；2、熟悉软件开发过程及文字识别技术。熟练掌握VC，C＋＋，JAVA等主流开发语言；3、熟悉常用数据结构，算法，具有良好的编程风格；4、有图像处理、OCR识别和手写识别开发经验者优先；5、有较强的沟通能力，业务理解能力和学习能力；6、良好的团队协作精神，能快速融入到开发团队中；","厦门-思明区-软件园二期望海路61号","2018-08-13 17:31:19"
